conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.96E+18,Sat Aug 16 21:58:24 +0000 2025,0,Kalo merah putih one for all kalau kamu? Only for me lah ANJAY GURINJAY SAYANGKU CINTAKU SARANGHEYO https://t.co/wydpmfhIKp,1.96E+18,https://pbs.twimg.com/media/GygVxPjb0AAvPlq.jpg,,in,,0,0,0,https://x.com/undefined/status/1956837976727867682,183532112,
1.96E+18,Sat Aug 16 20:08:06 +0000 2025,0,merah putih one for all udah ada di idlix belum ya?,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956810217662058597,1.22E+18,
1.96E+18,Sat Aug 16 20:04:35 +0000 2025,3,Kemunculan Sound Horeg &amp; film Merah Putih One for All adalah produk BIN,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956809333574103248,1.31E+18,
1.96E+18,Sat Aug 16 19:12:39 +0000 2025,1,@bersamabc merah putih one for all BETA BUKA GUDANG BENDERANYA HILANG,1.96E+18,,bersamabc,in,,0,0,0,https://x.com/undefined/status/1956796263342735434,1.52E+18,
1.96E+18,Sat Aug 16 18:58:09 +0000 2025,0,@sosmedkeras Kalo di depan ada makhluk ginian doain aja semoga mimpinya merah putih one for all full movie,1.96E+18,,sosmedkeras,in,,0,0,0,https://x.com/undefined/status/1956792614042091687,1.52E+18,
1.96E+18,Sat Aug 16 18:10:45 +0000 2025,0,@dedekichan kirain outfit nobar merah putih : one for all Berhenti jangan lanjyutttt,1.96E+18,,dedekichan,in,,0,1,0,https://x.com/undefined/status/1956780687538696550,3227251916,
1.96E+18,Sat Aug 16 17:35:39 +0000 2025,0,@TheCinesthetic Merah putih one for all (2025),1.96E+18,,TheCinesthetic,in,,0,0,0,https://x.com/undefined/status/1956771853261045815,1.64E+18,
1.96E+18,Sat Aug 16 17:19:08 +0000 2025,0,@pearstuf Bagusan merah putih one for all kan pasti??,1.96E+18,,pearstuf,in,,0,1,0,https://x.com/undefined/status/1956767697368498592,1.85E+18,
1.96E+18,Sat Aug 16 17:07:37 +0000 2025,0,Vhomm Zhangg Bapp jujurr gw akuinn Animasinya merah putih one for all sihh... Aliass Ahhhkkkkk definisi tercengang https://t.co/TuQOeXRZJJ,1.96E+18,https://pbs.twimg.com/media/GyfTNLebwAA0g51.jpg,,in,,0,0,0,https://x.com/undefined/status/1956764797502140526,1.23E+18,
1.96E+18,Sat Aug 16 17:00:12 +0000 2025,0,@qinglans Also yh just realized how stupid pilot projectnya Danantara itu sndiri But hey bumn is danantara dan jgn lupa merah putih one for all so ee gotta go all in #/ALLINOMKEGAMS,1.96E+18,,Toiseach,in,,0,0,0,https://x.com/undefined/status/1956762930852384949,1.26E+18,
1.96E+18,Sat Aug 16 16:51:07 +0000 2025,1,Merah Putih: One for all minggir dulu... https://t.co/yjnpyMBeFJ,1.96E+18,https://pbs.twimg.com/media/GyfPbWZbgAASuwN.jpg,,in,,0,0,0,https://x.com/undefined/status/1956760645401235788,1.44E+18,
1.96E+18,Sat Aug 16 16:25:29 +0000 2025,0,@tropsigma @_melod1z @puffieschan merah putih one for all,1.96E+18,,tropsigma,in,,0,0,0,https://x.com/undefined/status/1956754195413184922,1.52E+18,
1.96E+18,Sat Aug 16 16:23:00 +0000 2025,4,jgn sombong km angkatan merah putih one for all,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956753570851860507,1.37E+18,
1.96E+18,Sat Aug 16 16:19:36 +0000 2025,2,yang ketawan nonton merah putih one for all di bioskop saya gebukin,1.96E+18,,,in,,0,2,0,https://x.com/undefined/status/1956752714051801569,1.92E+18,
1.96E+18,Sat Aug 16 16:15:26 +0000 2025,0,@d1niiee @xkinaras lah dia mah maunya nonton merah putih one for all,1.96E+18,,d1niiee,in,,0,1,0,https://x.com/undefined/status/1956751666558165349,1.68E+18,
1.96E+18,Sat Aug 16 16:07:38 +0000 2025,0,ini KPK gamau ngusut merah putih one for all kah?,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956749704173404568,1.81E+18,
1.96E+18,Sat Aug 16 15:52:00 +0000 2025,0,@YUNJlNfolk jadi kapan nobar merah putih one for all,1.96E+18,,avankagh,in,,0,1,0,https://x.com/undefined/status/1956745767688851858,7.80E+17,
1.96E+18,Sat Aug 16 15:49:06 +0000 2025,0,Napsu banget sama freaky merah putih one for all ,1.96E+18,,,in,,0,1,0,https://x.com/undefined/status/1956745036877762940,1.92E+18,
1.96E+18,Sat Aug 16 15:46:57 +0000 2025,0,@buttersscottchh Ga nnton merah putih one for all dis?,1.96E+18,,buttersscottchh,in,,0,0,0,https://x.com/undefined/status/1956744496051581413,1.78E+18,
1.96E+18,Sat Aug 16 15:43:46 +0000 2025,0,Vibesnya kaya merah putih one for all,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956743697170591959,7.49E+17,
1.96E+18,Sat Aug 16 15:26:26 +0000 2025,0,@twelvespriggan merah putih one for all dulu ya ,1.96E+18,,twelvespriggan,in,,0,1,0,https://x.com/undefined/status/1956739336264995033,1.65E+18,
1.96E+18,Sat Aug 16 15:26:02 +0000 2025,0,@Yoohjeon merah putih one for all,1.96E+18,,Yoohjeon,in,,0,0,0,https://x.com/undefined/status/1956739233244475722,1.52E+18,
1.96E+18,Sat Aug 16 15:22:18 +0000 2025,1,Yg nonton film merah putih : one for all itu kayanya banyak bgt waktu luangnya ya ,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956738292738822642,1.80E+18,
1.96E+18,Sat Aug 16 15:17:43 +0000 2025,0,Gua baru nyadar deh karakter kartun Merah Putih: One For All yang sering kena hujat sama dijadiin meme terus kenapa yang kulit hitam doang ya? Karakter yang lain ga serame itu dijadiin bahan olok-olokan,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956737141058474165,1.81E+18,
1.96E+18,Sat Aug 16 15:15:10 +0000 2025,0,@Venddettaaa @AdindaZahrany07 Sabar bang coba sesekali hibur diri dengan nonton pilem merah-putih one for all... InsyaAllah kecemasan jiwa semakin istiqomah dlm qolbu ,1.96E+18,,Venddettaaa,in,,0,1,0,https://x.com/undefined/status/1956736498650492948,1.58E+18,
1.96E+18,Sat Aug 16 15:04:02 +0000 2025,0,gblk kata gua yg masih nonton film merah putih one for all dgn embel-embel gabut,1.96E+18,,,in,,0,1,0,https://x.com/undefined/status/1956733696880586872,1.82E+18,
1.96E+18,Sat Aug 16 14:58:40 +0000 2025,0,Glad di studio hari ini ga ada bocil padahal tadi liat ada banyak bocil diluar mungkin pada mw nonton merah putih one for all,1.96E+18,,,in,,0,1,0,https://x.com/undefined/status/1956732347635962259,8.60E+17,
1.96E+18,Sat Aug 16 14:58:24 +0000 2025,0,@pennaeusan Iya merah putih one for all 24 jam non stop,1.96E+18,,pennaeusan,in,,0,0,0,https://x.com/undefined/status/1956732280287945120,4496636539,
1.96E+18,Sat Aug 16 14:50:48 +0000 2025,0,Film Merah Putih: One For All dikritik habis-habisan. Sutradara Badan Perfilman sampai netizen minta batal tayang. Katanya kualitasnya parah tapi kok masih ada di bioskop? https://t.co/OXPTK36GEL,1.96E+18,https://pbs.twimg.com/media/GyezdWFbMAEp7fM.jpg,,in,,0,0,0,https://x.com/undefined/status/1956730367840567763,1.47E+18,
1.96E+18,Sat Aug 16 14:34:04 +0000 2025,0,Update harga terbaru voucher B1G1 promo Cinepolissssss : 1 voc harga 12k/voc Ready jg akun cinepolis 3k/akun 1 paket voc b1g1 + akun cine 15k Sore Istri Dari Masa Depan Weapons Tinggal Meninggal Nobody 2 La tahzan Merah Putih One For All Demon Slayer #zonauang,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956726156440600629,1.22E+18,
1.96E+18,Sat Aug 16 14:33:20 +0000 2025,0,grafik film merah putih one for all https://t.co/DhYfnGW5lh,1.96E+18,https://pbs.twimg.com/media/Gyev4z_aUAAz8q_.jpg,,in,,0,0,0,https://x.com/undefined/status/1956725971517841687,1.67E+18,
1.96E+18,Sat Aug 16 14:30:43 +0000 2025,0,@realstraykdjs kalo nonton merah putih one for all gwe block,1.96E+18,,realstraykdjs,in,,0,1,0,https://x.com/undefined/status/1956725314077520242,1.00E+18,
1.96E+18,Sat Aug 16 14:27:55 +0000 2025,1,Anime yg buatan Jepang cetak rekor penonton sedangkan Merah Putih One For All sepi banget &amp; dibilang sampah visual. Mau jd apa masa depan bangsa Indonesia klo nasionalisme rakyatnya aj kayak gini? Ayo Pak Tomioka &amp; Tanjiro balaskan dendam Pak Rengoku!!,1.96E+18,,,in,,0,1,0,https://x.com/undefined/status/1956724608109060301,1.41E+18,
1.96E+18,Sat Aug 16 14:21:49 +0000 2025,0,@tanyarlfes tambah ngakak katanya itu bendera yg dicari di merah putih:one for all ,1.96E+18,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1956723074554073532,1.45E+18,
1.96E+18,Sat Aug 16 14:16:16 +0000 2025,0,@mariegummie me when ga sengaja liat trailer merah putih : one for all ,1.96E+18,,mariegummie,in,,0,1,0,https://x.com/undefined/status/1956721678446449012,1.52E+18,
1.96E+18,Sat Aug 16 13:59:50 +0000 2025,0,@cinema21 Hah??? Kok hilang Merah Putih One For All di app. Apakah ini mungkin ini akhir dari titik nadir dari akhir titik nadir animasi indonesia??? #merahputihoneforall Kecewa berat cikk... ️ https://t.co/rV7yebHArL,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1956717503562084353/pu/img/TMEmkNHHzortcIM7.jpg,el_saintx,in,,0,1,0,https://x.com/undefined/status/1956717542002905459,314737020,
1.96E+18,Sat Aug 16 13:55:54 +0000 2025,0,mba xxi abis ditanyain ada nayangin merah putih one for all atau engga https://t.co/eG8HhPXF20,1.96E+18,https://pbs.twimg.com/tweet_video_thumb/GyenU0VboAAHMJv.jpg,,in,,0,0,0,https://x.com/undefined/status/1956716550167392679,1.53E+18,
1.96E+18,Sat Aug 16 13:07:36 +0000 2025,49,@RFritzy_JKT48 Jangan bilang nonton merah putih one for all,1.96E+18,,RFritzy_JKT48,in,,0,0,0,https://x.com/undefined/status/1956704394335903967,1.72E+18,
1.96E+18,Sat Aug 16 13:06:47 +0000 2025,1,@RFritzy_JKT48 lagi nonton merah putih one for all kah zy?,1.96E+18,,RFritzy_JKT48,in,,0,0,0,https://x.com/undefined/status/1956704191797445054,1.81E+18,
1.96E+18,Sat Aug 16 13:05:09 +0000 2025,0,@RFritzy_JKT48 Nonton merah putih one for all ya?,1.96E+18,,RFritzy_JKT48,in,,0,0,0,https://x.com/undefined/status/1956703780881276993,2260274106,
1.96E+18,Sat Aug 16 13:05:04 +0000 2025,0,@RFritzy_JKT48 Nonton merah putih: one for all?,1.96E+18,,RFritzy_JKT48,in,,0,0,0,https://x.com/undefined/status/1956703759213691377,1.58E+18,
1.96E+18,Sat Aug 16 13:04:59 +0000 2025,0,@RFritzy_JKT48 Nonton merah putih one for all zy,1.96E+18,,RFritzy_JKT48,in,,0,0,0,https://x.com/undefined/status/1956703735843094740,1.63E+18,
1.96E+18,Sat Aug 16 13:00:51 +0000 2025,0,@crhanyoung @uhseulgi bener kayak bayi nontonnya jumbo. harusnya nonton film dewasa. (merah putih one for all) ,1.96E+18,,crhanyoung,in,,0,1,0,https://x.com/undefined/status/1956702697727688950,3257147764,
1.96E+18,Sat Aug 16 12:58:59 +0000 2025,1,salut gw kepada mutual mutual gw yg beneran nonton merah putih one for all gw liat cuplikannya doang antara mau ketawa pusing sama mual,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956702227340399056,1.48E+18,
1.96E+18,Sat Aug 16 12:54:57 +0000 2025,0,pada shading merah putih one for all tapi akhirnya ditonton tonton juga tuh ,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956701212255850582,1.50E+18,
1.96E+18,Sat Aug 16 12:54:48 +0000 2025,0,kalau enggak suka tinggal gak usah nonton. #merah_putih_one_for_all,1.96E+18,,,in,,0,1,0,https://x.com/undefined/status/1956701175539208411,4916267532,
1.96E+18,Sat Aug 16 12:54:20 +0000 2025,0,@daovanz Ambil aja dari anggaran merah putih one for all.,1.96E+18,,daovanz,in,,0,1,0,https://x.com/undefined/status/1956701059273167305,1.93E+18,
1.96E+18,Sat Aug 16 12:52:41 +0000 2025,0, setiap tahun 17 Agustus akan muncul merah putih one for all ANJIRRR belom apaw udah trauma duluan inimah https://t.co/twkuEnTR5b,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956700642204143950,1.54E+18,
1.96E+18,Sat Aug 16 12:45:23 +0000 2025,0,@kismisses @BaseBDG Merah Putih : One for all Hanjakal gagal tayang,1.96E+18,,kismisses,in,,0,0,0,https://x.com/undefined/status/1956698803530293670,1.70E+18,
1.96E+18,Sat Aug 16 12:41:25 +0000 2025,0,@dreamymoonlit nonton merah putih one for all ngga teh????,1.96E+18,,dreamymoonlit,in,,0,0,0,https://x.com/undefined/status/1956697807647068492,1.84E+18,
1.96E+18,Sat Aug 16 12:40:11 +0000 2025,0,@iammmnnnhhh Merah putih one for all?,1.96E+18,,iammmnnnhhh,in,,0,1,0,https://x.com/undefined/status/1956697496568148326,1.63E+18,
1.96E+18,Sat Aug 16 12:39:23 +0000 2025,0,@Albarr15_ Nonton merah putih one for all pasti ,1.96E+18,,Albarr15_,in,,0,1,0,https://x.com/undefined/status/1956697297238278546,8.91E+17,
1.96E+18,Sat Aug 16 12:26:49 +0000 2025,0,Film Animasi Merah Putih: One For All tak Hanya Panen Kritik Tapi Rating 1.0/10 di IMDb https://t.co/a3yep4YpF6,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956694133629665327,1.70E+18,
1.96E+18,Sat Aug 16 12:25:22 +0000 2025,0,@ngemtottt jir merah putih one for all ya itu,1.96E+18,,ngemtottt,in,,0,1,0,https://x.com/undefined/status/1956693766540251542,1.83E+18,
1.96E+18,Sat Aug 16 12:20:38 +0000 2025,0,@PRFMnews Konser Merah Putih: One for All Min?,1.96E+18,,PRFMnews,in,,0,0,0,https://x.com/undefined/status/1956692578503463317,1.08E+18,
1.96E+18,Sat Aug 16 12:17:55 +0000 2025,0,Tadi aku mengajar dasar Photoshop ke anak-anak kelas 8 dan 9 tentang materi font meletakkan dan memperbesar/memperkecil gambar. Sembari belajar kami membahas sedikit tentang font di Poster Merah Putih One For All. Berujung dengan ketawa berjamaah ,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956691894332752336,1.11E+18,
1.96E+18,Sat Aug 16 11:09:43 +0000 2025,0,Sayang sekali merah putih one for all ga tayang dimalang padal pengen nonton cmn buat ketawain aaokwoakw,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956674731350065262,1.50E+18,
1.96E+18,Sat Aug 16 11:02:25 +0000 2025,0,Sutradara film animasi Merah Putih: One For All Endiarto mengklarifikasi soal pembuatan filmnya yang dikabarkan menelan biaya hingga Rp6 7 miliar. https://t.co/ePbzTU1nKe,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956672892919509099,1.74E+18,
1.96E+18,Sat Aug 16 10:47:30 +0000 2025,0,@chocoartt kukira Merah Putih One For All,1.96E+18,,noxyia,in,,0,1,0,https://x.com/undefined/status/1956669137725358540,1.65E+18,
1.96E+18,Sat Aug 16 10:39:31 +0000 2025,0,sumpah ini yang jadi voice actor di film merah putih one for all kata gua gak usah kebanyakan buat video klarifikasi deh. sometimes things are better left unsaid dude,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956667130130170086,1.27E+18,
1.96E+18,Sat Aug 16 10:38:35 +0000 2025,0,@jaojie_ Lina yg di merah putih one for all itu,1.96E+18,,jaojie_,in,,0,0,0,https://x.com/undefined/status/1956666895605653727,1.92E+18,
1.96E+18,Sat Aug 16 10:37:33 +0000 2025,0,Viral! Film Animasi Merah Putih: One for All Menuai Pro dan Kontra Menbud Fadli Zon Angkat Bicara https://t.co/4q4ZcVKwyI,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956666635173208311,1.57E+18,
1.96E+18,Sat Aug 16 10:36:50 +0000 2025,216,Sorang animator 3D Pakistan Junaid Miran klaim bhw 6 karakter di film Merah Putih One for all adlh hasil karyanya yg digunakan tanpa izin dan tanpa pembayaran Pencurian karya intelektual?.. Padahal masyarakat sndiri lg digebukin terkait royalti.. https://t.co/Ivewb7bf1V https://t.co/5KmG4hf0ey,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1956666424447193088/pu/img/sLlaJN6adDHj5Glx.jpg,,in,,12,38,104,https://x.com/undefined/status/1956666453517636069,55200751,
1.96E+18,Sat Aug 16 10:36:28 +0000 2025,0,@henokhvonduke pake nanya ya merah putih one for all lah,1.96E+18,,henokhvonduke,in,,0,1,0,https://x.com/undefined/status/1956666363776299388,1.55E+18,
1.96E+18,Sat Aug 16 10:35:30 +0000 2025,3,@madkalex @OrbitX_Pay @woleswoosh @harshamv @ThePrayasu bang nonton MERAH PUTIH ONE FOR ALL gak ,1.96E+18,,madkalex,in,,0,0,0,https://x.com/undefined/status/1956666117130211478,1.75E+18,
1.96E+18,Sat Aug 16 10:25:00 +0000 2025,0,@gagahmei Ini promo merah putih one for all kh??,1.96E+18,,gagahmei,in,,0,0,0,https://x.com/undefined/status/1956663477369475088,1.55E+18,
1.96E+18,Sat Aug 16 10:24:11 +0000 2025,58,@DemonSlayerSc Nonton Merah Putih one for all disini,1.96E+18,,DemonSlayerSc,in,,0,4,2,https://x.com/undefined/status/1956663272662266260,1.95E+18,
1.96E+18,Sat Aug 16 10:12:50 +0000 2025,1,Dah open yuk Update harga terbaru voucher B1G1 promo Cinepolisss : 1 voc harga 12k/voc Ready jg akun cinepolis 3k/akun 1 paket voc b1g1 + akun cine 15k Sore Istri Dari Masa Depan Weapons Tinggal Meninggal Nobody 2 La tahzan Merah Putih One For All Demon Slayer #zonauang,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956660413254541670,1.22E+18,
1.96E+18,Sat Aug 16 10:12:33 +0000 2025,0,Hasilin ribuan dolar di youtube dengan video animasi anak-anak menggunakan AI gratisan https://t.co/yjkscqDaLJ soimah mpok alpa pramuka dunia 80 tahun indonesia one piece tutorial animasi merah putih one for all,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956660344522436874,9.85E+17,
1.96E+18,Sat Aug 16 10:05:41 +0000 2025,0,MERAH PUTIH ONE FOR ALL ,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956658615873634643,1.50E+18,
1.96E+18,Sat Aug 16 10:04:43 +0000 2025,0,@Airam535 Tentu! Ini adalah cuplikan dari seorang aktor suara film animasi Merah Putih: One for All yang sedang membongkar kisah di balik proses produksi dan isu-isu menarik tentang film animasi yang sedang viral. Singkatnya dia berbagi pengalaman dan pendapat soal bagaimana film ini,1.96E+18,,Airam535,in,,0,1,0,https://x.com/undefined/status/1956658371777515526,1.88E+18,
1.96E+18,Sat Aug 16 10:03:45 +0000 2025,0,@nutricsary Merah putih one for all,1.96E+18,,nutricsary,in,,0,0,0,https://x.com/undefined/status/1956658129489588627,867600811,
1.96E+18,Sat Aug 16 09:48:17 +0000 2025,1,nonton ap? merah putih one for all? https://t.co/0cq4ZLmhuM,1.96E+18,https://pbs.twimg.com/media/GyduqC5bkAArQ-A.jpg,,in,,0,0,0,https://x.com/undefined/status/1956654234658603516,1.56E+18,
1.96E+18,Sat Aug 16 09:47:49 +0000 2025,0,@tempodotco Sementara film terseram masih merah putih one for all,1.96E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1956654119977943094,1.79E+18,
1.96E+18,Sat Aug 16 09:43:33 +0000 2025,0,@Arrticuno punyaku isinya masih merah putih one for all ,1.96E+18,,Arrticuno,in,,0,1,0,https://x.com/undefined/status/1956653045103693883,1.71E+18,
1.96E+18,Sat Aug 16 09:43:01 +0000 2025,1,@vvotanet Ada ntar ngadain ofc nobar merah putih one for all,1.96E+18,,vvotanet,in,,0,0,0,https://x.com/undefined/status/1956652913063039284,1.21E+18,
1.96E+18,Sat Aug 16 09:40:25 +0000 2025,0,@nozelism Harusnya film merah putih one for all yang dispoil,1.96E+18,,nozelism,in,,0,0,0,https://x.com/undefined/status/1956652256142512302,746828334,
1.96E+18,Sat Aug 16 09:38:28 +0000 2025,0,Film animasi Merah Putih: One for All tengah menjadi sorotan sejumlah pihak. Karena kualitasnya dinilai di bawah standar namun tetap mendapatkan surat tanda lulus sensor (STLS) dari Lembaga Sensor Film (LSF). Ketua LSF Naswardi akhirnya menanggapi pro dan kontra tersebut https://t.co/t30u7W9Kd2,1.96E+18,https://pbs.twimg.com/media/GydsaFnbMAAnM5G.jpg,,in,,0,1,0,https://x.com/undefined/status/1956651767514468674,9.84E+17,
1.96E+18,Sat Aug 16 09:35:48 +0000 2025,0,@sadbitxh197 Tapi kemerdekaan Indonesia Kak jadi tontonlah merah putih one for all ,1.96E+18,,sadbitxh197,in,,0,1,0,https://x.com/undefined/status/1956651094836175012,1.09E+18,
1.96E+18,Sat Aug 16 09:35:37 +0000 2025,0,@akuusukajake merah putih one for all ,1.96E+18,,akuusukajake,in,,0,1,0,https://x.com/undefined/status/1956651047511818446,1.63E+18,
1.96E+18,Sat Aug 16 09:33:24 +0000 2025,0,Kenapa Merah Putih One For All sampai seribuan anjir,1.96E+18,,,in,,0,1,0,https://x.com/undefined/status/1956650490948677707,1365647443,
1.96E+18,Sat Aug 16 09:23:01 +0000 2025,0,@persib @CGV_ID Info tiket Merah Putih All for One min @CGV_ID,1.96E+18,,persib,in,,0,0,0,https://x.com/undefined/status/1956647878216016279,854016252,
1.96E+18,Sat Aug 16 09:16:52 +0000 2025,3,Bayangkan kamu nonton merah putih one for all dengan set bioskop seperti ini....,1.96E+18,,,in,,0,1,0,https://x.com/undefined/status/1956646329779655048,1.81E+18,
1.96E+18,Sat Aug 16 09:13:05 +0000 2025,1,Lepas fight dengan orang dlm komen dkt tt sebb gi edit bendera malaysia dkt animasi merah putih one for all eh tetiba fyp lalu semua pasal animasi diorang,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956645378842902587,1.28E+18,
1.96E+18,Sat Aug 16 09:07:18 +0000 2025,0,Ayok nonton merah putih one for all yok Penasaran serandom apa ,1.96E+18,,,in,,0,4,0,https://x.com/undefined/status/1956643924547719504,1.66E+18,
1.96E+18,Sat Aug 16 09:03:01 +0000 2025,1,@HabisNontonFilm Nonton film ini dibandingkan Man Of Steel adl ibarat habis nonton Jumbo kemudian nonton Merah Putih All For One,1.96E+18,,HabisNontonFilm,in,,0,3,0,https://x.com/undefined/status/1956642843172524061,85261966,
1.96E+18,Sat Aug 16 09:02:27 +0000 2025,0,Merah Putih: All for One (gweh),1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956642700381561150,1.72E+18,
1.96E+18,Sat Aug 16 09:00:16 +0000 2025,4,Gaada yang mau ngajak nobar Merah Putih One For All? https://t.co/1Feygde0IR,1.96E+18,https://pbs.twimg.com/media/Gydjq0RbcAAElVX.jpg,,in,,0,8,0,https://x.com/undefined/status/1956642153708634305,1.82E+18,
1.96E+18,Sat Aug 16 08:59:32 +0000 2025,0,Penayangan film animasi lokal Merah Putih: One For All di bioskop terus menuai kritik pedas. Setelah akun ulasan @dailyscreen memberi skor hanya 1/10 ... https://t.co/pWXYi2nwOH,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956641969331122296,46693036,
1.96E+18,Sat Aug 16 08:57:23 +0000 2025,0,@pacarIeehan merah putih one for all ya ini,1.96E+18,,pacarIeehan,in,,0,1,0,https://x.com/undefined/status/1956641427599077772,2340472381,
1.96E+18,Sat Aug 16 08:53:58 +0000 2025,0,@mbahgoregod Nonton merah putih one for all aja nder biar gak isi tahan ktp,1.96E+18,,mbahgoregod,in,,0,0,0,https://x.com/undefined/status/1956640567376629794,1.63E+18,
1.96E+18,Sat Aug 16 08:52:44 +0000 2025,0,@Rebornian48 Recommended kok asal jangan Merah Putih All For One aja,1.96E+18,,Rebornian48,in,,0,0,0,https://x.com/undefined/status/1956640257132368010,1.43E+18,
1.96E+18,Sat Aug 16 08:52:04 +0000 2025,0,mencari bendera merah putih one for all yang hilang https://t.co/ymOjEvgtjs,1.96E+18,https://pbs.twimg.com/media/GydhvBwbAAAOe-i.jpg,,in,,1,0,0,https://x.com/undefined/status/1956640091004403719,1.57E+18,
1.96E+18,Sat Aug 16 08:42:16 +0000 2025,2,@nozelism kalo film Merah Putih: One For All boleh,1.96E+18,,nozelism,in,,0,0,0,https://x.com/undefined/status/1956637623361142845,1.28E+18,
1.96E+18,Sat Aug 16 08:42:10 +0000 2025,0,@Fr4nslesino_ Do spoilerin dong merah putih one for all lu kan udah nonton,1.96E+18,,Fr4nslesino_,in,,0,1,0,https://x.com/undefined/status/1956637596219838694,1.45E+18,
1.96E+18,Sat Aug 16 08:37:03 +0000 2025,0,Dah open yuk Update harga terbaru voucher B1G1 promo Cinepolis : 1 voc harga 12k/voc Ready jg akun cinepolis 3k/akun 1 paket voc b1g1 + akun cine 15k Sore Istri Dari Masa Depan Weapons Tinggal Meninggal Nobody 2 La tahzan Merah Putih One For All Demon Slayer #zonauang,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956636308467798488,1.22E+18,
1.96E+18,Sat Aug 16 08:20:37 +0000 2025,0,@amorescount @amorescount efek ngomongin merah putih one for all terus ini,1.96E+18,,amorescount,in,,0,1,0,https://x.com/undefined/status/1956632173693530356,1.78E+18,
1.96E+18,Sat Aug 16 08:17:36 +0000 2025,0,Hai guys drpd nonton merah putih one for all mending nonton tinggal meninggal &amp; panji tengkorak ,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956631414658515333,1.82E+18,
1.96E+18,Sat Aug 16 08:13:00 +0000 2025,0,Film animasi Merah Putih: One For All mulai tayang di sejumlah bioskop Jabodetabek pada 14 Agustus 2025. Lihat daftar lokasi penayangannya di sini! #filmanimasi #merahputihoneforall #DirgahayuRepublikIndonesia https://t.co/X0rvo0u8L8,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956630259467501699,2584924543,
1.96E+18,Sat Aug 16 08:09:47 +0000 2025,1,@mahkotia Stop guilt tripping org yg ga beli tiket and start shaming org yg milih nonton merah putih one for all,1.96E+18,,mahkotia,in,,0,0,2,https://x.com/undefined/status/1956629446334824577,1.70E+18,
1.96E+18,Sat Aug 16 07:56:24 +0000 2025,0,@ervin_ajah Lu cocoknya nonton merah putih one for all,1.96E+18,,ervin_ajah,in,,0,1,0,https://x.com/undefined/status/1956626082074882084,1.28E+18,
1.96E+18,Sat Aug 16 07:54:00 +0000 2025,0,@luciasenjaborn merah putih one for all,1.96E+18,,luciasenjaborn,in,,0,0,0,https://x.com/undefined/status/1956625475817689431,1.10E+18,
1.96E+18,Sat Aug 16 07:50:20 +0000 2025,0,Kritik Film Merah Putih One For All DPR Disebut Suarakan Aspirasi Rakyat https://t.co/bjFJQDlBfQ,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956624553934786742,1578222594,
1.96E+18,Sat Aug 16 07:49:09 +0000 2025,0,Dah open yuk Update harga terbaru voucher B1G1 promo Cinepoliss : 1 voc harga 12k/voc Ready jg akun cinepolis 3k/akun 1 paket voc b1g1 + akun cine 15k Sore Istri Dari Masa Depan Weapons Tinggal Meninggal Nobody 2 La tahzan Merah Putih One For All Demon Slayer KNY #zonauang,1.96E+18,,,in,,0,0,0,https://x.com/undefined/status/1956624257573962156,1.22E+18,
